t,x,y
0.0,238,76
0.005076013299154844,238,74
0.010152026598309688,238,73
0.015228039897464532,238,74
0.020304053196619376,237,77
0.02538006649577422,237,81
0.030456079794929064,237,86
0.03553209309408391,236,90
0.04060810639323875,236,95
0.045684119692393596,236,100
0.05076013299154844,236,103
0.055836146290703284,236,105
0.06091215958985813,236,105
0.06598817288901297,236,105
0.07106418618816782,236,103
0.07614019948732266,236,100
0.0812162127864775,236,95
0.08629222608563235,236,91
0.09136823938478719,237,86
0.09644425268394204,237,82
0.10152026598309688,237,79
0.10659627928225172,238,76
0.11167229258140657,238,75
0.11674830588056141,238,76
0.12182431917971626,237,78
0.1269003324788711,237,81
0.13197634577802594,237,84
0.13705235907718077,237,89
0.14212837237633563,236,93
0.14720438567549046,236,97
0.15228039897464532,236,100
0.15735641227380015,236,102
0.162432425572955,236,103
0.16750843887210984,236,103
0.1725844521712647,236,102
0.17766046547041953,236,99
0.18273647876957438,236,96
0.18781249206872921,236,92
0.19288850536788407,237,88
0.1979645186670389,237,84
0.20304053196619376,237,81
0.2081165452653486,237,79
0.21319255856450345,237,77
0.21826857186365828,237,77
0.22334458516281314,237,79
0.22842059846196797,237,81
0.23349661176112282,237,84
0.23857262506027765,237,87
0.2436486383594325,237,91
0.24872465165858734,236,94
0.2538006649577422,236,98
0.25887667825689703,236,100
0.2639526915560519,236,101
0.26902870485520675,236,101
0.27410471815436155,236,100
0.2791807314535164,236,98
0.28425674475267126,236,96
0.2893327580518261,236,93
0.2944087713509809,236,89
0.2994847846501358,237,86
0.30456079794929064,237,83
0.3096368112484455,237,81
0.3147128245476003,237,79
0.31978883784675516,237,79
0.32486485114591,237,80
0.3299408644450649,237,81
0.3350168777442197,237,84
0.34009289104337453,237,86
0.3451689043425294,237,90
0.35024491764168425,237,93
0.35532093094083905,236,96
0.3603969442399939,236,98
0.36547295753914877,236,99
0.3705489708383036,236,100
0.37562498413745843,236,99
0.3807009974366133,236,98
0.38577701073576814,236,96
0.390853024034923,236,93
0.3959290373340778,237,90
0.40100505063323266,237,87
0.4060810639323875,237,85
0.4111570772315424,237,82
0.4162330905306972,237,81
0.42130910382985204,237,80
0.4263851171290069,237,81
0.43146113042816175,237,82
0.43653714372731656,237,84
0.4416131570264714,237,86
0.4466891703256263,237,89
0.45176518362478113,236,92
0.45684119692393593,236,94
0.4619172102230908,236,96
0.46699322352224565,236,97
0.4720692368214005,236,98
0.4771452501205553,236,98
0.48222126341971017,236,97
0.487297276718865,236,95
0.4923732900180199,237,93
0.4974493033171747,237,91
0.5025253166163296,237,88
0.5076013299154843,237,86
0.5126773432146392,237,84
0.5177533565137941,237,83
0.5228293698129489,237,82
0.5279053831121038,237,82
0.5329813964112586,237,83
0.5380574097104135,237,84
0.5431334230095684,237,86
0.5482094363087231,237,88
0.553285449607878,237,91
0.5583614629070328,237,93
0.5634374762061877,237,95
0.5685134895053425,236,96
0.5735895028044974,237,97
0.5786655161036522,237,97
0.5837415294028071,237,97
0.5888175427019618,237,95
0.5938935560011167,237,93
0.5989695693002716,237,91
0.6040455825994264,237,89
0.6091215958985813,237,87
0.6141976091977361,237,85
0.619273622496891,238,84
0.6243496357960459,237,83
0.6294256490952006,238,83
0.6345016623943555,237,83
0.6395776756935103,238,84
0.6446536889926652,238,86
0.64972970229182,238,88
0.6548057155909749,238,90
0.6598817288901297,238,92
0.6649577421892846,238,94
0.6700337554884394,238,95
0.6751097687875942,238,96
0.6801857820867491,238,96
0.6852617953859039,238,95
0.6903378086850588,238,95
0.6954138219842136,238,93
0.7004898352833685,238,92
0.7055658485825232,238,90
0.7106418618816781,238,88
0.715717875180833,238,86
0.7207938884799878,238,85
0.7258699017791427,238,84
0.7309459150782975,238,83
0.7360219283774524,238,84
0.7410979416766073,238,84
0.746173954975762,238,86
0.7512499682749169,238,87
0.7563259815740717,238,89
0.7614019948732266,238,91
0.7664780081723814,238,92
0.7715540214715363,238,93
0.7766300347706911,238,94
0.781706048069846,238,95
0.7867820613690008,238,94
0.7918580746681556,238,94
0.7969340879673105,238,93
0.8020101012664653,238,91
0.8070861145656202,238,90
0.812162127864775,238,88
0.8172381411639299,238,87
0.8223141544630848,238,85
0.8273901677622395,238,85
0.8324661810613944,238,84
0.8375421943605492,238,84
0.8426182076597041,238,85
0.8476942209588589,238,86
0.8527702342580138,238,87
0.8578462475571687,238,88
0.8629222608563235,238,90
0.8679982741554783,238,91
0.8730742874546331,238,92
0.878150300753788,238,93
0.8832263140529428,238,93
0.8883023273520977,238,93
0.8933783406512525,238,93
0.8984543539504074,238,92
0.9035303672495623,238,91
0.908606380548717,238,90
0.9136823938478719,238,88
0.9187584071470267,238,87
0.9238344204461816,238,86
0.9289104337453364,238,85
0.9339864470444913,238,85
0.9390624603436462,238,84
0.944138473642801,238,85
0.9492144869419558,238,86
0.9542905002411106,238,87
0.9593665135402655,238,88
0.9644425268394203,238,89
0.9695185401385752,238,90
0.97459455343773,238,92
0.9796705667368849,238,92
0.9847465800360398,238,93
0.9898225933351945,238,93
0.9948986066343494,238,92
0.9999746199335042,238,92
1.0050506332326592,238,91
1.010126646531814,238,90
1.0152026598309687,238,89
1.0202786731301237,238,88
1.0253546864292784,238,87
1.0304306997284334,238,86
