t,x,y
0.0,258,92
0.005075008627514667,258,91
0.010150017255029333,258,91
0.015225025882544,258,91
0.020300034510058667,258,91
0.02537504313757333,258,92
0.030450051765088,258,92
0.03552506039260266,258,93
0.040600069020117334,257,93
0.045675077647632,257,93
0.05075008627514666,257,94
0.05582509490266133,257,95
0.060900103530176,257,95
0.06597511215769067,257,95
0.07105012078520533,257,95
0.07612512941272,257,95
0.08120013804023467,257,95
0.08627514666774933,257,95
0.091350155295264,257,95
0.09642516392277867,257,95
0.10150017255029332,257,95
0.106575181177808,257,94
0.11165018980532267,258,94
0.11672519843283732,257,93
0.121800207060352,257,93
0.12687521568786667,258,92
0.13195022431538134,258,92
0.137025232942896,258,91
0.14210024157041065,257,91
0.14717525019792532,258,91
0.15225025882544,257,91
0.15732526745295466,258,91
0.16240027608046934,258,92
0.167475284707984,258,92
0.17255029333549865,257,93
0.17762530196301332,257,93
0.182700310590528,257,93
0.18777531921804266,257,94
0.19285032784555733,257,94
0.197925336473072,257,95
0.20300034510058665,257,95
0.20807535372810132,257,95
0.213150362355616,257,95
0.21822537098313066,257,95
0.22330037961064533,257,95
0.22837538823816,257,95
0.23345039686567465,257,95
0.23852540549318932,257,95
0.243600414120704,257,94
0.24867542274821866,257,94
0.25375043137573333,257,93
0.258825440003248,257,93
0.2639004486307627,257,93
0.2689754572582773,257,92
0.274050465885792,257,92
0.27912547451330666,257,92
0.2842004831408213,257,92
0.289275491768336,257,92
0.29435050039585064,257,92
0.29942550902336534,257,92
0.30450051765088,257,93
0.30957552627839463,257,93
0.31465053490590933,257,93
0.319725543533424,257,93
0.32480055216093867,257,93
0.3298755607884533,257,94
0.334950569415968,257,94
0.34002557804348266,257,94
0.3451005866709973,257,94
0.350175595298512,257,94
0.35525060392602664,257,94
0.36032561255354134,257,94
0.365400621181056,257,94
0.37047562980857063,257,94
0.3755506384360853,257,94
0.38062564706359997,257,93
0.38570065569111467,257,93
0.3907756643186293,257,93
0.395850672946144,257,93
0.40092568157365865,257,93
0.4060006902011733,257,93
0.411075698828688,257,93
0.41615070745620264,257,93
0.42122571608371734,257,93
0.426300724711232,257,93
0.4313757333387466,257,93
0.4364507419662613,257,93
0.44152575059377597,257,93
0.44660075922129067,257,93
0.4516757678488053,257,93
0.45675077647632,257,94
0.46182578510383465,256,94
0.4669007937313493,256,94
0.471975802358864,256,94
0.47705081098637864,256,94
0.48212581961389334,256,94
0.487200828241408,256,94
0.4922758368689226,256,93
0.4973508454964373,256,93
0.502425854123952,257,93
0.5075008627514667,257,93
0.5125758713789813,256,93
0.517650880006496,257,93
0.5227258886340106,257,93
0.5278008972615253,257,93
0.53287590588904,256,93
0.5379509145165546,257,93
0.5430259231440693,256,93
0.548100931771584,257,93
0.5531759403990987,256,93
0.5582509490266133,257,93
0.563325957654128,256,93
0.5684009662816426,256,93
0.5734759749091574,256,94
0.578550983536672,256,94
0.5836259921641866,256,94
0.5887010007917013,256,94
0.5937760094192159,256,94
0.5988510180467307,256,94
0.6039260266742453,256,94
0.60900103530176,256,94
0.6140760439292746,256,93
0.6191510525567893,257,93
0.624226061184304,257,93
0.6293010698118187,257,93
0.6343760784393333,257,93
0.639451087066848,257,93
0.6445260956943626,257,93
0.6496011043218773,257,93
0.654676112949392,257,93
0.6597511215769066,257,93
0.6648261302044213,257,93
0.669901138831936,257,93
0.6749761474594507,257,93
0.6800511560869653,257,93
0.68512616471448,257,93
0.6902011733419946,257,93
0.6952761819695094,256,93
0.700351190597024,256,94
0.7054261992245386,256,94
0.7105012078520533,256,94
0.7155762164795679,256,94
0.7206512251070827,256,94
0.7257262337345973,256,94
0.730801242362112,256,94
0.7358762509896266,256,94
0.7409512596171413,256,94
0.746026268244656,256,94
0.7511012768721707,256,93
0.7561762854996853,257,93
0.7612512941271999,256,93
0.7663263027547147,257,93
0.7714013113822293,257,93
0.776476320009744,257,93
0.7815513286372586,257,93
0.7866263372647733,257,93
0.791701345892288,257,93
0.7967763545198027,257,93
0.8018513631473173,257,93
0.806926371774832,257,93
0.8120013804023466,257,93
0.8170763890298613,257,93
0.822151397657376,257,93
0.8272264062848906,257,93
0.8323014149124053,256,93
0.8373764235399199,256,93
0.8424514321674347,256,94
0.8475264407949493,256,94
0.852601449422464,256,94
0.8576764580499786,256,94
0.8627514666774933,256,94
0.867826475305008,256,94
0.8729014839325226,257,94
0.8779764925600373,257,94
0.8830515011875519,256,93
0.8881265098150667,256,93
0.8932015184425813,257,93
0.898276527070096,257,93
0.9033515356976106,257,93
0.9084265443251253,257,93
0.91350155295264,257,93
0.9185765615801547,257,93
0.9236515702076693,257,93
0.928726578835184,257,93
0.9338015874626986,257,93
0.9388765960902133,257,93
0.943951604717728,257,93
0.9490266133452426,257,93
0.9541016219727573,257,93
0.9591766306002719,257,93
0.9642516392277867,257,93
0.9693266478553013,257,93
0.974401656482816,256,93
0.9794766651103306,256,93
0.9845516737378452,256,93
0.98962668236536,256,93
0.9947016909928746,256,93
0.9997766996203893,256,93
1.004851708247904,256,93
1.0099267168754187,256,93
1.0150017255029333,256,93
1.020076734130448,257,93
1.0251517427579626,257,93
1.0302267513854773,257,93
1.035301760012992,257,93
1.0403767686405065,257,93
1.0454517772680212,257,93
1.050526785895536,257,93
1.0556017945230507,257,93
1.0606768031505653,257,93
1.06575181177808,257,93
1.0708268204055946,257,93
1.0759018290331093,257,93
1.080976837660624,257,93
1.0860518462881386,256,93
1.0911268549156532,257,93
1.096201863543168,256,93
1.1012768721706827,256,93
1.1063518807981974,256,93
1.111426889425712,256,93
1.1165018980532266,256,93
1.1215769066807413,256,93
1.126651915308256,256,93
1.1317269239357706,256,93
1.1368019325632852,256,93
1.1418769411907999,256,93
1.1469519498183147,256,93
1.1520269584458294,256,93
1.157101967073344,256,93
1.1621769757008586,257,93
1.1672519843283733,257,93
1.172326992955888,257,93
1.1774020015834026,257,93
1.1824770102109172,256,93
1.1875520188384319,256,93
1.1926270274659467,256,93
1.1977020360934614,256,93
1.202777044720976,256,93
1.2078520533484907,256,93
1.2129270619760053,256,93
1.21800207060352,256,93
1.2230770792310346,256,93
1.2281520878585492,256,93
1.2332270964860639,256,93
1.2383021051135785,256,93
1.2433771137410934,256,93
1.248452122368608,256,93
1.2535271309961227,256,93
1.2586021396236373,256,93
1.263677148251152,256,93
1.2687521568786666,256,93
1.2738271655061812,256,93
1.278902174133696,256,93
1.2839771827612105,256,93
1.2890521913887252,256,93
1.29412720001624,256,93
1.2992022086437547,256,93
1.3042772172712693,256,93
1.309352225898784,256,93
1.3144272345262986,256,93
1.3195022431538133,256,93
1.324577251781328,256,93
1.3296522604088425,255,93
1.3347272690363572,255,93
1.339802277663872,255,93
1.3448772862913867,255,93
1.3499522949189013,255,93
1.355027303546416,255,93
1.3601023121739306,255,93
1.3651773208014453,255,93
1.37025232942896,255,93
1.3753273380564746,255,93
1.3804023466839892,255,93
1.3854773553115038,255,93
1.3905523639390187,255,93
1.3956273725665334,255,93
1.400702381194048,255,93
1.4057773898215626,255,93
1.4108523984490773,255,93
1.415927407076592,255,93
1.4210024157041066,255,93
1.4260774243316212,254,93
1.4311524329591359,254,93
1.4362274415866507,254,93
1.4413024502141654,254,93
1.44637745884168,254,93
1.4514524674691947,254,93
1.4565274760967093,254,93
1.461602484724224,254,93
1.4666774933517386,253,93
1.4717525019792532,253,93
1.4768275106067679,253,93
1.4819025192342825,253,93
1.4869775278617974,252,93
1.492052536489312,252,93
1.4971275451168267,252,93
1.5022025537443413,252,93
